id,tweet_id,retweet_count,tweet_created,tweet_location,text,airline,airline_sentiment
350,568518985056002049,0,2015-02-19 13:14:23 -0800,”Straight Outta Jersey”,"@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board",Virgin America,-1
351,568517565548339200,0,2015-02-19 13:08:44 -0800,,"@VirginAmerica
wjere is our luggage #so slow at lax",Virgin America,-1
353,568511755040657409,0,2015-02-19 12:45:39 -0800,"LES, NYC","@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well",Virgin America,-1
354,568511474580066304,0,2015-02-19 12:44:32 -0800,"LES, NYC",@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email,Virgin America,-1
355,568496820604821505,0,2015-02-19 11:46:18 -0800,san francisco,"@VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome",Virgin America,-1
358,568491256508231680,0,2015-02-19 11:24:12 -0800,,"@VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf",Virgin America,1
359,568490223417602050,0,2015-02-19 11:20:05 -0800,The World,"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!",Virgin America,1
362,568481985221537792,0,2015-02-19 10:47:21 -0800,Chicago,@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!,Virgin America,1
363,568478510538493952,0,2015-02-19 10:33:33 -0800,☂ Seattle | WA,@VirginAmerica ok! first time flying with you tonight :),Virgin America,1
366,568469942711885825,0,2015-02-19 09:59:30 -0800,,"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",Virgin America,-1
367,568463892453724160,0,2015-02-19 09:35:28 -0800,CT,@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.,Virgin America,-1
368,568463244035289088,0,2015-02-19 09:32:53 -0800,CT,@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,Virgin America,-1
369,568460512553353216,0,2015-02-19 09:22:02 -0800,San Francisco,@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉,Virgin America,1
371,568457140894969856,0,2015-02-19 09:08:38 -0800,Global,@VirginAmerica delayed to10.30!!,Virgin America,-1
372,568456334581981184,0,2015-02-19 09:05:26 -0800,San Francisco,@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?,Virgin America,-1
375,568451468560187393,0,2015-02-19 08:46:06 -0800,San Francisco,@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys,Virgin America,1
376,568447216156692480,0,2015-02-19 08:29:12 -0800,S F,@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank,Virgin America,-1
379,568434482270707712,0,2015-02-19 07:38:36 -0800,ATX,@VirginAmerica Just bought tix for ATX - Dallas route - thanks for adding that! Love yr airline &amp; yr website is BEST transactional site EVER,Virgin America,1
381,568429677779365888,0,2015-02-19 07:19:30 -0800,San Francisco,@VirginAmerica gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!,Virgin America,1
384,568406048777900032,0,2015-02-19 05:45:37 -0800,"East Village, New York City",@VirginAmerica had me at their safety video . . . http://t.co/CqMm7nuE9m  LOVED my first cross country flight. #livewelltraveled #sytycd,Virgin America,1
395,568245360998658048,0,2015-02-18 19:07:06 -0800,your third eye...,@VirginAmerica thank you,Virgin America,1
397,568239036533497856,0,2015-02-18 18:41:58 -0800,714 to 972,@VirginAmerica good to be home #texas #moodlighting http://t.co/N3BVZTY3zI,Virgin America,1
398,568218962833461248,0,2015-02-18 17:22:12 -0800,"New York, sort of!",@VirginAmerica I cannot even open my laptop in seat 4C and I paid a premium for this?!!   Let me out of here!,Virgin America,-1
399,568216286561374208,0,2015-02-18 17:11:34 -0800,"New York, sort of!",@VirginAmerica I am in seat 4C and I cannot even open my laptop; and I paid extra for this seat!!,Virgin America,-1
401,568204964742496256,0,2015-02-18 16:26:34 -0800,Washington D.C.,"@VirginAmerica thanks for that. Been needing a way to make those Austin trips from DCA, and now you've come through!",Virgin America,1
404,568195292803129345,0,2015-02-18 15:48:09 -0800,"Austin, TX",@VirginAmerica this is too cool!  Never been on ur planes but now I will!!,Virgin America,1
406,568189531033174016,0,2015-02-18 15:25:15 -0800,,@VirginAmerica great. Well deserved.,Virgin America,1
407,568174745293709313,0,2015-02-18 14:26:30 -0800,"Long Beach, CA",@VirginAmerica FYI the info@virginamerica.com email address you say to contact in password reset emails doesn't exist. Emails bounce.,Virgin America,-1
408,568165573869199361,0,2015-02-18 13:50:03 -0800,,@VirginAmerica Status match - 2 weeks have gone by and no news.Flt next week - hope flt will count towards requirement.  Cust Svc no help!!!,Virgin America,-1
409,568157680696729600,0,2015-02-18 13:18:41 -0800,"Staten Island, NY",@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.,Virgin America,-1
411,568148652352544769,0,2015-02-18 12:42:49 -0800,,@VirginAmerica all crap channels which is why I pay to watch UK tv,Virgin America,-1
412,568146157534367744,0,2015-02-18 12:32:54 -0800,CT,@VirginAmerica got it. All set - Thanks!,Virgin America,1
415,568140092453179394,0,2015-02-18 12:08:48 -0800,"California, San Francisco",@VirginAmerica Giants and Virgin America. A match made in heaven.,Virgin America,1
416,568140010458894338,0,2015-02-18 12:08:28 -0800,New York City,"@VirginAmerica thank goodness!! Also, see you friday, nwk&gt;sf.. BOOM!",Virgin America,1
419,568132204712370178,0,2015-02-18 11:37:27 -0800,"Washington, D.C.",@VirginAmerica When will VX use all 6 LGA slots instead of 4 today? Adding AUS makes this less likely :(,Virgin America,-1
421,568120102660341760,0,2015-02-18 10:49:22 -0800,,@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,Virgin America,1
422,568119079371997186,0,2015-02-18 10:45:18 -0800,"Austin, Texas",@VirginAmerica thank you! See y'all soon! I'm excited to see the expansion of destinations. Spread those wings!,Virgin America,1
425,568104264733573122,0,2015-02-18 09:46:26 -0800,"San Francisco, CA",@VirginAmerica sad to learn you no longer fly SFO &gt; PHL. Hope it returns!,Virgin America,-1
427,568100257931747328,0,2015-02-18 09:30:30 -0800,"San Francisco, CA",@VirginAmerica has the most INCREDIBLE customer service I've ever experienced! So refreshing!,Virgin America,1
433,568083179023650818,0,2015-02-18 08:22:39 -0800,"New York, NY",@VirginAmerica kinda sucked my earphone jack didn't work on my flight. They may want to look into that for future passengers,Virgin America,-1
437,568064123621093377,0,2015-02-18 07:06:55 -0800,"Dallas, TX",@virginamerica awesome deals DAL-AUS for only $39 each way! https://t.co/xCVQXYkg49,Virgin America,1
440,568058610296565760,0,2015-02-18 06:45:01 -0800,"Zip City aka Dallas, TX ",@VirginAmerica ​ is flying from Love to Austin now. That is most excellent news.,Virgin America,1
444,568017135236022273,0,2015-02-18 04:00:12 -0800,"Boston, MA","@VirginAmerica I tried that. You offered to charge me an additional $1k for a new ticket or be stranded until Thurs. 1st time, last time.",Virgin America,-1
446,567972416846217216,0,2015-02-18 01:02:31 -0800,,"@VirginAmerica Never had a bad experience before, but this one took the cake. Now extortion for carry on items as well?",Virgin America,-1
447,567972174398689280,0,2015-02-18 01:01:33 -0800,,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,Virgin America,-1
448,567971836321009664,0,2015-02-18 01:00:12 -0800,,"@VirginAmerica All of group E was told there was no more room in the bins. when I got on the plane, was room for at least 4 bags in my row!",Virgin America,-1
449,567971610801664000,0,2015-02-18 00:59:19 -0800,,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),Virgin America,-1
450,567946319349706753,0,2015-02-17 23:18:49 -0800,San Francisco,@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........,Virgin America,-1
453,567893201719156736,0,2015-02-17 19:47:44 -0800,USA,@VirginAmerica That's classy.,Virgin America,1
454,567873698679623680,0,2015-02-17 18:30:15 -0800,"Hamilton, Ohio",@VirginAmerica I'm sure a lot of your 747 and 777 JFK-LHR flights go a lot faster than 513mph with a strong tailwind.,Virgin America,1
455,567858317831249920,0,2015-02-17 17:29:07 -0800,"Dallas, TX",@VirginAmerica now it's just t-minus 32 minutes until my Elevate a Silver upgrade window opens . #FreeNeverSucks 😃👍,Virgin America,1
459,567846970141716481,0,2015-02-17 16:44:02 -0800,"Dallas, Texas",@VirginAmerica @JezzieGoldz would have been a rough trip but LUCKILY we were on a #virginamerica flight. #weather,Virgin America,1
463,567828603976597504,0,2015-02-17 15:31:03 -0800,could be anywhere,"@VirginAmerica another perfect flight.   How come on your planes,  the sun visors can stay down?  Other carriers make you raise them?",Virgin America,1
464,567823564167192576,1,2015-02-17 15:11:02 -0800,Worldwide,"Nice RT @VirginAmerica: The man of steel might be faster, but we have WiFi – just saying. #ScienceBehindTheExperience http://t.co/FGRbpAZSiX",Virgin America,1
465,567814795895787520,0,2015-02-17 14:36:11 -0800,"Oakland, CA",@VirginAmerica I love the dancing little richard. cool beans.,Virgin America,1
467,567812402764374016,0,2015-02-17 14:26:40 -0800,"Oakland, CA",@VirginAmerica thanks for the free birthday points! y'all are ALL RIGHT with me!,Virgin America,1
469,567810209088847873,0,2015-02-17 14:17:57 -0800,SF Bay Area/ Las Vegas,@VirginAmerica Man of steel flies to more cities though...and with more frequency too.,Virgin America,-1
470,567807967706488832,0,2015-02-17 14:09:03 -0800,,@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h,Virgin America,1
476,567806872410161152,0,2015-02-17 14:04:42 -0800,,@VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :),Virgin America,1
479,567792185832394752,0,2015-02-17 13:06:20 -0800,"Los Angeles, CA",@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,Virgin America,-1
480,567787873778278400,0,2015-02-17 12:49:12 -0800,New York City,".@VirginAmerica not only was it great, but you return my calls the day after. Couldn't ask for more. #myVXexperience",Virgin America,1
481,567786760287096832,0,2015-02-17 12:44:47 -0800,,"@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS, and helping their customers get home, Virgin was saying Good luck!",Virgin America,-1
484,567785191901376512,0,2015-02-17 12:38:33 -0800,,@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!,Virgin America,-1
485,567783687980367872,0,2015-02-17 12:32:34 -0800,,"@VirginAmerica As one of the travelers affected by the Boston storm, I'm shocked at Virgin's complete apathy toward their customers.",Virgin America,-1
486,567772685472915456,0,2015-02-17 11:48:51 -0800,,@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,Virgin America,-1
487,567770107062284288,0,2015-02-17 11:38:36 -0800,"Charlottesville, VA",@virginamerica Trying to make the change in advance (not just 24 hours prior)…tried it online earlier and it wanted $300 in change fees.,Virgin America,-1
488,567769981128282113,0,2015-02-17 11:38:06 -0800,next city,"@VirginAmerica so loyal that I'm driving to #NYC from #PA, to fly Virgin,  since you cut #Philly flights ;)",Virgin America,1
490,567762071258152960,0,2015-02-17 11:06:40 -0800,next city,@VirginAmerica you guys are perfect as always! &lt;3 #WeRVirgin,Virgin America,1
491,567759012806029312,0,2015-02-17 10:54:31 -0800,Texas,@VirginAmerica thanks! Y'all have some of the best customer service left in the industry.,Virgin America,1
493,567753757702647810,0,2015-02-17 10:33:38 -0800,"Fargo, ND ( & Tucson, AZ)",@VirginAmerica really wish you'd fly out of #Fargo @fargoairport those fares are amazings,Virgin America,1
496,567744381432516608,0,2015-02-17 09:56:23 -0800,Texas,@VirginAmerica my group got their Cancelled Flightlation fees waived but I can't because my ticket is booked for 2/18? Your reps were no help either 😡,Virgin America,-1
498,567742578561650688,0,2015-02-17 09:49:13 -0800,"Los Angeles, CA",@VirginAmerica just got on the 1pm in Newark home to LA. Your folks at EWR are incredible #letsgohome,Virgin America,1
502,567727292739092480,4,2015-02-17 08:48:29 -0800,Living in a Gangsters Paradise,@VirginAmerica Flying LAX to SFO and after looking at the awesome movie lineup I actually wish I was on a long haul.,Virgin America,1
504,570307876897628160,0,2015-02-24 11:42:48 -0800,usa,@united thanks,United,1
505,570307847281614848,0,2015-02-24 11:42:41 -0800,"Richmond, VA",@united Thanks for taking care of that MR!! Happy customer.,United,1
508,570306733010264064,0,2015-02-24 11:38:15 -0800,,@united thanks -- we filled it out. How's our luck with this? Is it common?,United,1
509,570306217001799680,0,2015-02-24 11:36:12 -0800,"Erie, PA",@united Your ERI-ORD express connections are hugely popular .. now if only we could have an ERI-EWR hop! :),United,-1
516,570299819610251265,0,2015-02-24 11:10:47 -0800,"Portland, OR",@united Thanks. It is on the same ticket.,United,1
518,570299182310944768,0,2015-02-24 11:08:15 -0800,Las Vegas ,@united is the worst. Nonrefundable First class tickets? Oh because when you select Global/FC their system auto selects economy w/upgrade.,United,-1
